
"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Opposite neighborhood: a new method to select reference points of minimal learning machines.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",A neural network cost function for highly class-imbalanced data sets.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Self-learning assembly systems during ramp-up.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Feasibility based Large Margin Nearest Neighbor metric learning.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning","Combining latent tree modeling with a random forest-based approach, for genetic association studies."

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Graph based neural networks for automatic classification of multiple sclerosis clinical courses.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Extreme Minimal Learning Machine.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Learning with a Fisher surrogate loss in a small data regime.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Fast Power system security analysis with Guided Dropout.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Neural Networks for Implicit Feedback Datasets.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Regularize and explicit collaborative filtering with textual attention.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Adaptive random forests for data stream regression.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Cache-efficient Gradient Descent Algorithm.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Sensitivity analysis for predictive uncertainty.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Revisiting FISTA for Lasso: Acceleration Strategies Over The Regularization Path.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Shallow and Deep Models for Domain Adaptation problems.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Unsupervised domain adaptation of deep object detectors.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Machine learning and data analysis in astroinformatics.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Anomaly detection in star light curves using hierarchical Gaussian processes.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Latent representations of transient candidates from an astronomical image difference pipeline using Variational Autoencoders.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Globular Cluster Detection in the Gaia Survey.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",stellar formation rates in galaxies using machine learning models.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Prototype-based analysis of GAMA galaxy catalogue data.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Bioinformatics and medicine in the era of deep learning.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Controlling biological neural networks with deep reinforcement learning.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Learning compressed representations of blood samples time series with missing data.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Sleep staging with deep learning: a convolutional model.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Interpreting deep learning models for ordinal problems.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Non-negative Matrix Factorization for Medical Imaging.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Multi-omics data integration using cross-modal neural networks.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",DEEP: decomposition feature enhancement procedure for graphs.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Deep Echo State Networks for Diagnosis of Parkinson's Disease.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Capturing variabilities from Computed Tomography images with Generative Adversarial Networks (GANs).

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Pollen grain recognition using convolutional neural network.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Randomized Recurrent Neural Networks.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Bidirectional deep-readout echo state networks.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Forecasting Business Failure in Highly Imbalanced Distribution based on Delay Line Reservoir.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Estimation of the Human Concentration using Echo State Networks.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Quantifying the Reservoir Quality using Dimensionality Reduction Techniques.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Scalable robust clustering method for large and sparse data.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",clustering with decision trees: divisive and agglomerative approach.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Comparison of cluster validation indices with missing data.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Efficient approximate representations for computationally expensive features.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Mathematical aspects of learning, and reinforcement learning",Regularised maximum-likelihood inference of mixture of experts for regression and clustering.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Emerging trends in machine learning:
beyond conventional methods and data",A Sub-Layered Hierarchical Pyramidal Neural Architecture for Facial Expression Recognition.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Emerging trends in machine learning:
beyond conventional methods and data",interpretation of convolutional neural networks for speech regression from electrocorticography.

"26th European Symposium on Artificial Neural Networks, ESANN 2019, Bruges, Belgium, April 25-27, 2019.","Emerging trends in machine learning:
beyond conventional methods and data",transferring style in motion capture sequences with adversarial learning.
